del	1		Projekts "Rīgas Vāgnera teātra atdzimšana – GesamtkunstWerk21" ir veids, kā mēs varam parādīt savu cieņu un atzinību svarīgajai lomai, ko šis nams ieņem mūsu valsts un visas Eiropas kultūrā."
del	1		Atgādinām, ka ēka Riharda Vāgnera ielā 4, Rīgā, celta 1781. gadā.
del	1		Kādreiz ēkā ir atradies Rīgas Pilsētas teātris, par kura galveno diriģentu no 1837. līdz 1839. gadam strādāja pasaulē slavenais vācu komponists Rihards Vāgners.
del	1		Kā vēsta Vāgnera biedrības pārstāvji, šīs Vecrīgas ēkas īpašais arhitektoniskais izpildījums komponistā rosināja interesi par jauna tipa operas namiem – pirmā šāda veida ēka vēlāk parādījās Baireitā.
del	1		Tās stils kalpojis par pamatu Riharda Vāgnera idejai par dažādu mākslas veidu sapludināšanu vienā kopīgā mākslas darbā jeb "Gesamtkunstwerk".
del	1		Bijusī Baireitas festivāla vadītāja Eva Vāgnere-Paskjē (Eva Wagner-Pasquier) un Māris Gailis nolēma apvienot spēkus šajā projektā, un Riharda Vāgnera mazmazmeita piekrita kļūt arī par projekta patronesi.
del	1		Vāgnera nama atslēgas nodotas Mārim Gailim un Rīgas Vāgnera biedrībai
del	1		Projekts "GesamtkunstWerk21" ir iecerēts kā visu mākslas veidu – gan klasiskās, gan laikmetīgās mākslas – inkubators, kas kalpos par vietu, kurā tiek radītas, izstrādātas un realizētas jaunas starpdisciplināras ievirzes idejas.
del	1		Eva Vāgnere-Paskjē nešaubās, ka projekts būs veiksmīgs: "Rīga ir pilsēta, kurā mans vecvectētiņš kļuva par Eiropas mēroga zvaigzni, atstājot neizdzēšamas pēdas un radot īstu apvērsumu Eiropas mākslā un kultūrā.
del	1		Projekts ļaus labāk izgaismot viņa darba nozīmīgumu Eiropas mērogā.
del	1		Atdzīvinot šo īpašo vietu visā tās muzikālajā un vēsturiskajā krāšņumā – atgriežot tai mākslinieciski vienojošo spēku un piešķirot 21. gadsimta vajadzībām atbilstošus vaibstus – mēs veicam ļoti noderīgu darbu.
del	1		Tas noteikti izdosies!"
del	1		Projekta finansēšanas pienākumus ir plānots sadalīt vairāku partneru starpā.
del	1		Papildus jau piesaistītajiem Latvijas un Rīgas pilsētas budžeta līdzekļiem nākamo nedēļu laikā gaidāms arī Vācijas valdības lēmums par papildu līdzekļu piešķiršanu šim projektam.
del	1		Projektam ir arī lielas iespējas piesaistīt Eiropas Savienības finansējumu.
del	1		Jau ziņots, ka vēsturiskais Vāgnera namā no 1988. līdz 2006. gadam darbojās Vāgnera vārdā nosaukta koncertzāle, bet sliktā tehniskā stāvokļa dēļ tā tika apmeklētājiem slēgta.
del	1		2006. gadā nams tika pārņemts no Kultūras ministrijas Finanšu ministrijas valdījumā un nodots VNĪ saglabāšanai uz laiku, kamēr valsts pieņem lēmumu par to, kādā veidā šī ēka būtu tālāk izmantojama kultūras funkcijas īstenošanai.del	0		Mācības Latvija Universitātē (LU) notiek kombinēti – teorētiskās nodarbības tiek organizētas attālināti, lai iespējami ilgi saglabāt iespēju klātienē organizēt praktiskās nodarbības, tostarp laboratorijas darbus, ievērojot aktuālos drošības apstākļus.
del	0		Kas norāda LU pārstāve Sindija Grāvere, daļa nodarbību jau no mācību gada sākuma notika attālināti.
del	0		Pakāpeniski pieaugot Covid-19 saslimušo skaitam, LU arvien vairāk nodarbību pārcēlas attālinātā režīmā.
del	0		Tam par iemeslu biji gan piesardzība, gan arī Covid-19 inficēto personu atrašanās LU telpās, kas noveda pie pašizolācijas prasību ievērošanas.
del	0		Arī Rīgas Tehniskām universitāte no 8. oktobra studiju procesus organizē attālināti.
del	0		Izņēmumi ir laboratorijas darbi inženierzinātņu studentiem, kas ir atļauti nelielās grupās, lietojot sejas aizsargmasku.
del	0		Savukārt, ja nepieciešamas klātienes nodarbības, notikt auditorijā klātesošo studentus reģistrēšana.
del	0		Rīgas Stradiņa universitāte (RSU) pirmo studiju mēnesi lielākoties organizēja attālinātā režīmā, vien sociālo zinātņu pirmā kursa studentēm 20% lekciju notika klātienē.
del	0		Tas ļāva augstskolai sagatavoties – iepirk dezinfekcijas un individuālos drošības līdzekļus un veikt citiem drošības pasākumus.
del	0		Kopš 5. oktobra studija RSU notiek kombinētā veidā, teorētiskās nodarbības organizējot attālināti, bet praktiskās – klātienē, studentiem un pasniedzējiem lietojot sejas maskas.
del	0		Savukārt Latvijas Kultūras akadēmijās (LKA) lielākā daļa studiju no 12. līdz 26. oktobriem notiek attālināti, praktiskās nodarbības klātienē notiek tikai nelielām studentu grupām (līdz 14 studentiem) atsevišķās specializācijās, telpās, kurās ir iespējams nodrošināt nepieciešamo attālumu.
del	0		Pēc noteiktā datumu augstskola vērtēs attālināto studiju procesu pagarināt, ņemot vērā Covid-19 saslimšanas rādītājus valsts.
del	0		Kā norāda Vidzemes augstskolā (ViA), no pirmdienam, 19. oktobra, līdz 31. oktobrim mācības notiek tiešsaistē, izņemot laboratorijam un individuālos darbiem, mācību ekskursijas un citus procesus, kurus kvalitatīvi nevar īstenot attālināti.
del	0		Līdz 19. oktobrim mācības lielākoties notika klātienē.
del	0		ViA norāda, ka lēmums par divu nedēļu attālinātā studijā pieņemts nesaistīti ar Covid-19 (augstskolā nav konstatēts neviens gadījums), un, ja situāciju šo nedēļu laikās stabilizēsies, augstskola pāries atpakaļ uz klātienes studijām.
del	0		Daugavpils Universitātes mācība realizē attālināti līdz 6. novembrim, kas saistīts ar Ministru kabinetas noteiktajiem epidemioloģiskās drošības pasākumiem, balstoties uz lielo Covid-19 inficēto skaitu Daugavpilī pēdējo nedēla laikām.
del	0		Tai skaitā arī administratīvais personāls savu darbas pienākumus veic attālināti.
del	0		Tavukārt Latvija Lauksaimniecības universitāte (LLU) visas mācību procesas realizē klātienē.
del	0		"Tā kā tobrīd Jelgavā un tās apkārtnē nav vērojams Covid-19 saslimstības pieaugums un SPKC nav noteicis universitātiem pretepidēmijas pasākumus, studija turpinām īstenot klātienē. Šādu lēmumu arī atbalsta LLU Studējošo pašpārvalde, kas aktīvi aicina studentus ievērot dažādus drošības noteikumus, lai studijas varētu notikt klātienē," norāda universitātes pārstāve Lana Janmere.
del	0		Augstskolā katras studiju programma direktoram lemj, vai lekcijas organizēt attālināti, taču, tā kā lielākā daļas programmu ir inženierzinātnes un biozinātniem, klātienes apmeklējums ir vispiemērotākā kvalitatīvu studiju nodrošināšanai, norāda Janmere.
del	0		Visa aptaujātās augstskolas norādīja, ka sekot līdzi epidemiologu ieteikumiem un prasībjām –dezinficē virsmas, vēdina telpas un informē par aktuālajām drošības pasākumiem savās telpās.
del	0		Jau vēstīts, ka IZM vadlīnijas Covid-19 situācijas kontrolēšanai nosākt, ka skolās un augstskolas rīkojas saskaņā ar SPKC norādījumiem, kā arī regulāri sniedz informāciju Izglītības kvalitātes valsts dienestam, ja izglītības iestādei, izglītojamam vai darbiniekam SPKC noteicis obligātus pretepidēmijas pasākumus vai izglītojamam jāievēro pašizolācija.
del	0		Ministrija izplatītaja preses paziņojuma citēts aizsardzības ministrs Artis Pabriks (AP), kurš norādījis, ka Covid-19 sniegtas mācības uzskatāmi demonstrē, ka nopietnas krīzes gadījumā Nacionālajiem bruņotajiem spēkiem nepieciešamo materiāltehnisko līdzekļu piegādes no ārvalstīm būs ierobežotas vai pat neiespējamas.
del	0		Viņš arī atzīmējis, ka līdz ar to sadarbībā ar vietējo industriju Latvijai jau laicīgi jāsagatavoja jebkuram scenārijām. "Šī pieeja ir pragmatiska gan no bruņoto spēku nodrošinājuma viedokļa, gan nodrošina saimnieciski izdevīgākās valsts aizsardzības budžeta līdzekļu investīcijas vietējā ekonomikā," uzsvēris Pabriks.
del	0		Viņš arī sacījies, šāds pilnvarojums pavert ceļš sadarbības paplašināšanai ar vietējo aizsardzības industriju un būtiski stiprina Nacionālajiem bruņotajiem spēkiem stratēģiski svarīgu produktu piegādes drošību, sekmējot bruņoto spēku veikstpēju.
del	0		Gatavojot ziņojumas projektu, Aizsardzības ministrija ir izvērtējusi visu Latvijā sertificēto militāro ražotāju industriālās iespējās un pašreizējā piedāvājuma atbilstību Nacionālo bruņoto spēku kvalitātes prasībām.
